NCESSchoolID,StateSchoolID,NCESDistrictID,StateDistrictID,LowGrade,HighGrade,SchoolName,District,CountyName,StreetAddress,City,State,ZIP,ZIP4-digit,Phone,LocaleCode,Locale,Charter,Magnet,TitleISchool,Title1SchoolWide,Students,Teachers,StudentTeacherRatio,FreeLunch,ReducedLunch
530771001206,2462,5307710,17001,0 KG,05,LOYAL HEIGHTS ELEMENTARY SCHOOL,SEATTLE PUBLIC SCHOOLS,KING COUNTY,2511 NW 80 ST,SEATTLE,WA,98117,4451.0,2062521500,11.0,City: Large,No,,No,,450.0,25.65,17.5,28.0,10.0
530078000157,3251,5300780,29100,0 KG,08,LUCILLE UMBARGER ELEMENTARY,BURLINGTON-EDISON SCHOOL DISTRICT,SKAGIT COUNTY,820 S SKAGIT ST,BURLINGTON,WA,98233,2499.0,3607573366,23.0,Suburb: Small,No,,Yes,Yes,684.0,46.1,14.8,408.0,57.0
530648000955,2902,5306480,1147,0 KG,06,LUTACAGA ELEMENTARY,OTHELLO SCHOOL DISTRICT,ADAMS COUNTY,795 S 7TH AVE,OTHELLO,WA,99344,1463.0,5094889669,32.0,Town: Distant,No,,Yes,Yes,553.0,35.3,15.7,378.0,74.0
530031303438,5333,5300313,17937,,,LWIT 1418 CONTRACT BELLEVUE COLLEGE CEO,LAKE WASHINGTON INSTITUTE OF TECHNOLOGY,,11605 132ND AVE NE,KIRKLAND,WA,98034,,4257398107,,,No,,,,,,,,
530585000866,3262,5305850,34003,-1 PK,06,LYDIA HAWK ELEMENTARY,NORTH THURSTON PUBLIC SCHOOLS,THURSTON COUNTY,7600 5TH AVE SE,LACEY,WA,98503,1598.0,3604124610,22.0,Suburb: Midsize,No,,Yes,Yes,400.0,36.17,11.1,251.0,40.0
530459000718,3111,5304590,20406,09,12,LYLE HIGH SCHOOL,LYLE SCHOOL DISTRICT,KLICKITAT COUNTY,P.O. BOX 368,LYLE,WA,98635,9.0,5093652211,42.0,Rural: Distant,No,,Yes,Yes,79.0,4.79,16.5,31.0,6.0
530459002931,3643,5304590,20406,06,08,LYLE MIDDLE SCHOOL,LYLE SCHOOL DISTRICT,KLICKITAT COUNTY,P.O. BOX 368,LYLE,WA,98635,,5093652211,42.0,Rural: Distant,No,,Yes,Yes,47.0,3.36,14.0,30.0,3.0
530774001276,2620,5307740,29101,0 KG,12,LYMAN ELEMENTARY SCHOOL,SEDRO-WOOLLEY SCHOOL DISTRICT,SKAGIT COUNTY,PO BOX 1308,LYMAN,WA,98263,308.0,3608553535,42.0,Rural: Distant,No,,Yes,Yes,169.0,9.99,16.9,82.0,10.0
530462003022,1983,5304620,37504,0 KG,12,LYNDEN ACADEMY,LYNDEN SCHOOL DISTRICT,WHATCOM COUNTY,200 S BC AVE STE 102,LYNDEN,WA,98264,,3603540293,31.0,Town: Fringe,No,,No,,195.0,4.1,47.6,3.0,4.0
530462002259,4201,5304620,37504,09,12,LYNDEN HIGH SCHOOL,LYNDEN SCHOOL DISTRICT,WHATCOM COUNTY,1201 BRADLEY RD,LYNDEN,WA,98264,9373.0,3603544401,41.0,Rural: Fringe,No,,Yes,No,847.0,39.16,21.6,264.0,64.0
530462000721,2219,5304620,37504,06,08,LYNDEN MIDDLE SCHOOL,LYNDEN SCHOOL DISTRICT,WHATCOM COUNTY,516 MAIN ST,LYNDEN,WA,98264,1398.0,2063542952,31.0,Town: Fringe,No,,Yes,Yes,606.0,31.0,19.5,213.0,56.0
530462002903,1914,5304620,37504,-1 PK,-1 PK,LYNDEN SPECIAL SERVICES,LYNDEN SCHOOL DISTRICT,WHATCOM COUNTY,205 S BC AVE STE 115,LYNDEN,WA,98264,1398.0,3603542893,31.0,Town: Fringe,No,,No,,54.0,,,0.0,0.0
530240000343,3122,5302400,31015,0 KG,06,LYNNDALE ELEMENTARY,EDMONDS SCHOOL DISTRICT,SNOHOMISH COUNTY,7200 191ST PL SW,LYNNWOOD,WA,98036,5077.0,4254317365,21.0,Suburb: Large,No,,Yes,Yes,448.0,27.96,16.0,168.0,30.0
530240000344,3503,5302400,31015,0 KG,06,LYNNWOOD ELEMENTARY,EDMONDS SCHOOL DISTRICT,SNOHOMISH COUNTY,18638 44TH AVE W,LYNNWOOD,WA,98037,4605.0,4254317615,21.0,Suburb: Large,No,,Yes,Yes,592.0,35.32,16.8,206.0,38.0
530240000346,3755,5302400,31015,09,12,LYNNWOOD HIGH SCHOOL,EDMONDS SCHOOL DISTRICT,SNOHOMISH COUNTY,18218 NORTH RD,BOTHELL,WA,98012,4799.0,4254317520,21.0,Suburb: Large,No,,Yes,Yes,1445.0,66.56,21.7,435.0,137.0
530870001479,2336,5308700,27010,-1 PK,05,LYON,TACOMA SCHOOL DISTRICT,PIERCE COUNTY,101 E 46TH ST,TACOMA,WA,98404,,2535714800,12.0,City: Midsize,No,,Yes,Yes,341.0,25.68,13.3,241.0,40.0
530465003406,5289,5304650,39120,07,12,MABTON JR. SR. HIGH,MABTON SCHOOL DISTRICT,YAKIMA COUNTY,PO BOX 38,MABTON,WA,98935,,5098944951,41.0,Rural: Fringe,No,,Yes,Yes,407.0,23.08,17.6,368.0,0.0
530802001325,2073,5308020,31201,0 KG,06,MACHIAS ELEMENTARY,SNOHOMISH SCHOOL DISTRICT,SNOHOMISH COUNTY,231 14TH AVENUE SE,SNOHOMISH,WA,98290,,3605634825,41.0,Rural: Fringe,No,,No,,464.0,24.97,18.6,123.0,24.0
530825001396,2708,5308250,32081,0 KG,06,MADISON ELEMENTARY,SPOKANE SCHOOL DISTRICT,SPOKANE COUNTY,319 W NEBRASKA AVE,SPOKANE,WA,99205,6299.0,5093543600,12.0,City: Midsize,No,,Yes,Yes,359.0,25.78,13.9,219.0,47.0
530540000812,3001,5305400,29320,0 KG,06,MADISON ELEMENTARY,MOUNT VERNON SCHOOL DISTRICT,SKAGIT COUNTY,907 E FIR ST,MOUNT VERNON,WA,98273,2971.0,3604286131,13.0,City: Small,No,,Yes,Yes,523.0,32.54,16.1,321.0,40.0
530267000405,2669,5302670,31002,-1 PK,05,MADISON ELEMENTARY,EVERETT SCHOOL DISTRICT,SNOHOMISH COUNTY,616 PECKS DR,EVERETT,WA,98203,4403.0,4253855900,12.0,City: Midsize,No,,Yes,Yes,441.0,28.44,15.5,290.0,40.0
530618000929,3066,5306180,34111,0 KG,05,MADISON ELEMENTARY SCHOOL,OLYMPIA SCHOOL DISTRICT,THURSTON COUNTY,1225 LEGION WAY SE,OLYMPIA,WA,98501,1654.0,3605966300,13.0,City: Small,No,,Yes,Yes,265.0,15.94,16.6,110.0,23.0
530870002997,2335,5308700,27010,-1 PK,-1 PK,MADISON HEADSTART,TACOMA SCHOOL DISTRICT,PIERCE COUNTY,3102 S 43RD STREET,TACOMA,WA,98409,6509.0,2535711032,12.0,City: Midsize,No,,No,,3.0,,,,
530771001207,2435,5307710,17001,06,08,MADISON MIDDLE SCHOOL,SEATTLE PUBLIC SCHOOLS,KING COUNTY,3429 45 AVE SW,SEATTLE,WA,98116,3330.0,2062529200,11.0,City: Large,No,,No,,765.0,36.8,20.8,173.0,60.0
530354000533,3278,5303540,17401,-1 PK,06,MADRONA ELEMENTARY,HIGHLINE SCHOOL DISTRICT,KING COUNTY,20301 32ND AVENUE SOUTH,SEATAC,WA,98198,5825.0,2066314100,21.0,Suburb: Large,No,,Yes,Yes,662.0,37.58,17.6,452.0,37.0
530816003080,5072,5308160,18402,-1 PK,-1 PK,MADRONA HEIGHTS PRESCHOOL PROGRAM,SOUTH KITSAP SCHOOL DISTRICT,KITSAP COUNTY,2150 FIRCREST DR SE,PORT ORCHARD,WA,98366,,3608743627,22.0,Suburb: Midsize,No,,No,,69.0,4.88,14.1,26.0,3.0
530771001216,2069,5307710,17001,-1 PK,08,MADRONA K-8 SCHOOL,SEATTLE PUBLIC SCHOOLS,KING COUNTY,1121 33 AV,SEATTLE,WA,98122,5129.0,2062523100,11.0,City: Large,No,,Yes,Yes,299.0,22.3,13.4,147.0,15.0
530240000348,3463,5302400,31015,-1 PK,08,MADRONA NONGRADED,EDMONDS SCHOOL DISTRICT,SNOHOMISH COUNTY,9300 236TH ST SW,EDMONDS,WA,98020,5637.0,4254317979,21.0,Suburb: Large,No,,No,,640.0,35.51,18.0,56.0,13.0
530513000774,2546,5305130,31103,0 KG,05,MALTBY ELEMENTARY,MONROE SCHOOL DISTRICT,SNOHOMISH COUNTY,9700 212TH ST. SE,SNOHOMISH,WA,98296,4926.0,3608043500,21.0,Suburb: Large,No,,No,,398.0,24.12,16.5,88.0,12.0
530816001350,4079,5308160,18402,0 KG,06,MANCHESTER ELEMENTARY SCHOOL,SOUTH KITSAP SCHOOL DISTRICT,KITSAP COUNTY,1901 CALIFORNIA AVE E,PORT ORCHARD,WA,98366,8484.0,3604433230,22.0,Suburb: Midsize,No,,Yes,Yes,379.0,23.15,16.4,124.0,44.0
530870001481,2252,5308700,27010,-1 PK,05,MANITOU PARK,TACOMA SCHOOL DISTRICT,PIERCE COUNTY,4330 S 66TH ST,TACOMA,WA,98409,,2535715300,12.0,City: Midsize,No,,Yes,Yes,620.0,40.29,15.4,476.0,50.0
530870001482,2941,5308700,27010,-1 PK,05,MANN,TACOMA SCHOOL DISTRICT,PIERCE COUNTY,1002 S 52ND ST,TACOMA,WA,98408,,2535716300,12.0,City: Midsize,No,,Yes,Yes,491.0,34.19,14.4,330.0,41.0
530423000667,3529,5304230,17414,0 KG,06,MANN ELEMENTARY,LAKE WASHINGTON SCHOOL DISTRICT,KING COUNTY,17001 NE 104TH,REDMOND,WA,98052,3101.0,4259362610,13.0,City: Small,No,,No,,481.0,27.82,17.3,22.0,7.0
530141000264,3297,5301410,27400,06,08,MANN MIDDLE SCHOOL,CLOVER PARK SCHOOL DISTRICT,PIERCE COUNTY,11509 HOLDEN RD SW,LAKEWOOD,WA,98498,2899.0,2535835440,13.0,City: Small,No,,Yes,Yes,411.0,23.4,17.6,153.0,59.0
530471000726,2233,5304710,9207,-1 PK,12,MANSFIELD ELEM AND HIGH SCHOOL,MANSFIELD SCHOOL DISTRICT,DOUGLAS COUNTY,P.O. BOX 188,MANSFIELD,WA,98830,,5096831012,43.0,Rural: Remote,No,,Yes,Yes,88.0,13.16,6.7,51.0,9.0
530474000727,2196,5304740,4019,-1 PK,06,MANSON ELEMENTARY,MANSON SCHOOL DISTRICT,CHELAN COUNTY,BOX A,MANSON,WA,98831,435.0,5096879502,32.0,Town: Distant,No,,Yes,Yes,328.0,22.27,14.7,206.0,49.0
530474000728,2623,5304740,4019,07,12,MANSON HIGH SCHOOL,MANSON SCHOOL DISTRICT,CHELAN COUNTY,PO BOX A,MANSON,WA,98831,435.0,5096879585,32.0,Town: Distant,No,,Yes,Yes,193.0,13.06,14.8,122.0,32.0
530474003427,5286,5304740,4019,06,08,MANSON MIDDLE SCHOOL,MANSON SCHOOL DISTRICT,CHELAN COUNTY,1000 TOTEM POLE RD,MANSON,WA,98831,,5096879585,32.0,Town: Distant,No,,Yes,Yes,147.0,7.31,20.1,96.0,24.0
530771001209,2353,5307710,17001,0 KG,05,MAPLE ELEMENTARY SCHOOL,SEATTLE PUBLIC SCHOOLS,KING COUNTY,4925 CORSON AV S,SEATTLE,WA,98108,1834.0,2062528310,11.0,City: Large,No,,Yes,Yes,468.0,31.56,14.8,216.0,80.0
530038003409,5291,5300380,6119,0 KG,08,MAPLE GROVE K-8,BATTLE GROUND SCHOOL DISTRICT,CLARK COUNTY,PO BOX 200,BATTLE GROUND,WA,98604,,3608856701,21.0,Suburb: Large,No,,Yes,Yes,503.0,41.43,12.1,205.0,49.0
530375000577,3637,5303750,17411,0 KG,05,MAPLE HILLS ELEMENTARY,ISSAQUAH SCHOOL DISTRICT,KING COUNTY,15644 204TH AVE SE,RENTON,WA,98059,5018.0,4258375100,21.0,Suburb: Large,No,,Yes,No,410.0,26.53,15.5,36.0,5.0
530861001444,2875,5308610,27320,0 KG,06,MAPLE LAWN ELEMENTARY,SUMNER SCHOOL DISTRICT,PIERCE COUNTY,230 WOOD AVE,SUMNER,WA,98390,1279.0,2538914400,21.0,Suburb: Large,No,,Yes,No,596.0,34.96,17.0,207.0,34.0
530240000349,3818,5302400,31015,0 KG,12,MAPLEWOOD CENTER,EDMONDS SCHOOL DISTRICT,SNOHOMISH COUNTY,20100 84TH AVE W,EDMONDS,WA,98020,2702.0,4256707509,21.0,Suburb: Large,No,,Yes,Yes,32.0,4.6,7.0,14.0,6.0
530696001034,2498,5306960,27003,-1 PK,06,MAPLEWOOD ELEMENTARY,PUYALLUP SCHOOL DISTRICT,PIERCE COUNTY,1110 W PIONEER,PUYALLUP,WA,98371,5354.0,2538418737,21.0,Suburb: Large,No,,No,,410.0,23.15,17.7,97.0,16.0
530723001078,3586,5307230,17403,0 KG,05,MAPLEWOOD HEIGHTS ELEMENTARY SCHOOL,RENTON SCHOOL DISTRICT,KING COUNTY,130 JERICHO AVE,RENTON,WA,98059,4912.0,4252044750,13.0,City: Small,No,,No,,613.0,34.96,17.5,185.0,41.0
530240002474,1685,5302400,31015,0 KG,08,MAPLEWOOD PARENT COOP,EDMONDS SCHOOL DISTRICT,SNOHOMISH COUNTY,8500 200TH ST SW,EDMONDS,WA,98026,2504.0,4254317515,21.0,Suburb: Large,No,,No,,464.0,23.89,19.4,21.0,10.0
530732001099,2656,5307320,3400,0 KG,05,MARCUS WHITMAN ELEMENTARY,RICHLAND SCHOOL DISTRICT,BENTON COUNTY,1704 GRAY,RICHLAND,WA,99352,3898.0,5099676300,13.0,City: Small,No,,Yes,Yes,476.0,25.01,19.0,229.0,47.0
530816001351,3046,5308160,18402,07,09,MARCUS WHITMAN JUNIOR HIGH,SOUTH KITSAP SCHOOL DISTRICT,KITSAP COUNTY,1887 MADRONA DR SE,PORT ORCHARD,WA,98366,2799.0,3608746160,22.0,Suburb: Midsize,No,,Yes,Yes,778.0,35.5,21.9,304.0,68.0
530351000518,3072,5303510,39203,0 KG,03,MARCUS WHITMAN-COWICHE ELEMENTARY,HIGHLAND SCHOOL DISTRICT,YAKIMA COUNTY,1181 THOMPSON RD,COWICHE,WA,98923,9758.0,5096784435,41.0,Rural: Fringe,No,,Yes,Yes,360.0,22.56,16.0,238.0,43.0
530543000818,3688,5305430,31006,09,12,MARINER HIGH SCHOOL,MUKILTEO SCHOOL DISTRICT,SNOHOMISH COUNTY,200 120TH STREET SW,EVERETT,WA,98204,5722.0,4253665700,21.0,Suburb: Large,No,,Yes,Yes,2172.0,100.2,21.7,1217.0,246.0
530447000703,3151,5304470,8122,09,12,MARK MORRIS HIGH SCHOOL,LONGVIEW SCHOOL DISTRICT,COWLITZ COUNTY,1602 MARK MORRIS COURT,LONGVIEW,WA,98632,3926.0,3605757663,13.0,City: Small,No,,Yes,No,918.0,43.87,20.9,325.0,64.0
530657000966,3085,5306570,11001,0 KG,05,MARK TWAIN ELEMENTARY,PASCO SCHOOL DISTRICT,FRANKLIN COUNTY,1801 N ROAD 40,PASCO,WA,99301,2699.0,5095436794,22.0,Suburb: Midsize,No,,Yes,Yes,670.0,41.07,16.3,372.0,102.0
530282001835,3627,5302820,17210,-1 PK,05,MARK TWAIN ELEMENTARY SCHOOL,FEDERAL WAY SCHOOL DISTRICT,KING COUNTY,2450 S STAR LAKE RD,FEDERAL WAY,WA,98003,6977.0,2539453100,21.0,Suburb: Large,No,,Yes,Yes,557.0,34.43,16.2,388.0,46.0
530270000421,3618,5302700,6114,0 KG,05,MARRION ELEMENTARY SCHOOL,EVERGREEN SCHOOL DISTRICT (CLARK),CLARK COUNTY,10119 NE 14TH STREET,VANCOUVER,WA,98664,3003.0,3606046825,12.0,City: Midsize,No,,Yes,Yes,523.0,36.7,14.3,309.0,50.0
530486001847,4150,5304860,31025,-1 PK,05,MARSHALL ELEMENTARY,MARYSVILLE SCHOOL DISTRICT,SNOHOMISH COUNTY,4407 116TH ST NE,MARYSVILLE,WA,98271,8568.0,3606530630,22.0,Suburb: Midsize,No,,Yes,Yes,389.0,28.53,13.6,184.0,42.0
530240002089,2887,5302400,31015,0 KG,06,MARTHA LAKE ELEMENTARY,EDMONDS SCHOOL DISTRICT,SNOHOMISH COUNTY,17500 LARCH WAY,LYNNWOOD,WA,98037,8206.0,4254317766,21.0,Suburb: Large,No,,Yes,Yes,517.0,28.62,18.1,141.0,26.0
530001002919,3352,5300010,32801,08,12,MARTIN HALL DETENTION CTR,EDUCATIONAL SERVICE DISTRICT 101,SPOKANE COUNTY,201 S. PINE ST.,MEDICAL LAKE,WA,99022,128.0,5092997733,31.0,Town: Fringe,No,,No,,20.0,,,13.0,0.0
530927001576,3734,5309270,6037,0 KG,05,MARTIN LUTHER KING ELEMENTARY,VANCOUVER SCHOOL DISTRICT,CLARK COUNTY,4801 IDAHO ST,VANCOUVER,WA,98661,6598.0,3603132200,12.0,City: Midsize,No,,Yes,Yes,504.0,31.6,15.9,383.0,39.0
531011001814,3817,5310110,39007,0 KG,05,MARTIN LUTHER KING JR ELEMENTARY,YAKIMA SCHOOL DISTRICT,YAKIMA COUNTY,2000 S 18TH ST,YAKIMA,WA,98903,3941.0,5095731101,22.0,Suburb: Midsize,No,,Yes,Yes,606.0,39.03,15.5,527.0,21.0
530771001143,2089,5307710,17001,-1 PK,05,MARTIN LUTHER KING JR. ELEMENTARY SCHOOL,SEATTLE PUBLIC SCHOOLS,KING COUNTY,6725 45 AVE S,SEATTLE,WA,98118,3503.0,2062526770,11.0,City: Large,No,,Yes,Yes,369.0,27.88,13.2,220.0,13.0
530396002112,4294,5303960,17415,0 KG,06,MARTIN SORTUN ELEMENTARY SCHOOL,KENT SCHOOL DISTRICT,KING COUNTY,12711 SE 248TH ST,KENT,WA,98030,5002.0,2533737314,13.0,City: Small,No,,Yes,Yes,612.0,37.56,16.3,268.0,52.0
530354000535,3097,5303540,17401,-1 PK,06,MARVISTA ELEMENTARY,HIGHLINE SCHOOL DISTRICT,KING COUNTY,19800 MARINE VIEW DR SW,NORMANDY PARK,WA,98166,4199.0,2066314200,21.0,Suburb: Large,No,,Yes,No,640.0,35.65,18.0,187.0,19.0
530480002456,4002,5304800,23311,-1 PK,06,MARY M KNIGHT ELEMENTARY,MARY M KNIGHT SCHOOL DISTRICT,MASON COUNTY,2987 W MATLOCK BRADY RD,ELMA,WA,98541,9713.0,3604266767,42.0,Rural: Distant,No,,Yes,Yes,78.0,7.44,10.5,54.0,3.0
530480000729,3495,5304800,23311,06,12,MARY M KNIGHT HIGH SCHOOL,MARY M KNIGHT SCHOOL DISTRICT,MASON COUNTY,2987 W MATLOCK BRADY RD,ELMA,WA,98541,9713.0,3604266767,42.0,Rural: Distant,No,,Yes,Yes,98.0,9.3,10.5,55.0,7.0
530774001277,2774,5307740,29101,0 KG,06,MARY PURCELL ELEMENTARY SCHOOL,SEDRO-WOOLLEY SCHOOL DISTRICT,SKAGIT COUNTY,700 BENNETT STREET,SEDRO-WOOLLEY,WA,98284,1714.0,3608553555,23.0,Suburb: Small,No,,Yes,Yes,406.0,27.01,15.0,271.0,28.0
530483002772,1820,5304830,33207,09,12,MARY WALKER ALTERNATIVE HIGH SCHL,MARY WALKER SCHOOL DISTRICT,STEVENS COUNTY,PO BOX 159,SPRINGDALE,WA,99173,159.0,5092584533,42.0,Rural: Distant,No,,,,0.0,,,0.0,0.0
530483000730,3311,5304830,33207,09,12,MARY WALKER HIGH SCHOOL,MARY WALKER SCHOOL DISTRICT,STEVENS COUNTY,PO BOX 159,SPRINGDALE,WA,99173,159.0,5092584533,42.0,Rural: Distant,No,,Yes,Yes,138.0,10.29,13.4,123.0,0.0
530486003102,1927,5304860,31025,09,12,MARYSVILLE ARTS AND TECHNOLOGY HIGH SCHOOL,MARYSVILLE SCHOOL DISTRICT,SNOHOMISH COUNTY,7204 27TH AVE NE,MARYSVILLE,WA,98271,,3606530664,22.0,Suburb: Midsize,No,,Yes,Yes,322.0,15.6,20.6,147.0,29.0
530486002848,1862,5304860,31025,0 KG,05,MARYSVILLE COOP PROGRAM,MARYSVILLE SCHOOL DISTRICT,SNOHOMISH COUNTY,4407 116TH ST NE,MARYSVILLE,WA,98270,,3606530630,22.0,Suburb: Midsize,No,,No,,290.0,13.38,21.7,50.0,18.0
530486000736,3355,5304860,31025,06,08,MARYSVILLE MIDDLE SCHOOL,MARYSVILLE SCHOOL DISTRICT,SNOHOMISH COUNTY,4923 67TH ST NE,MARYSVILLE,WA,98270,4452.0,3606530615,22.0,Suburb: Midsize,No,,Yes,Yes,826.0,36.5,22.6,376.0,77.0
530486001909,4233,5304860,31025,09,12,MARYSVILLE MOUNTAIN VIEW HIGH SCHOOL,MARYSVILLE SCHOOL DISTRICT,SNOHOMISH COUNTY,4317 76TH ST NE,MARYSVILLE,WA,98270,3723.0,3606530628,22.0,Suburb: Midsize,No,,Yes,Yes,228.0,12.18,18.7,115.0,16.0
530486003319,5212,5304860,31025,09,12,MARYSVILLE ON-LINE MOVE UP PROGRAM,MARYSVILLE SCHOOL DISTRICT,SNOHOMISH COUNTY,4220 80TH STREET NE,MARYSVILLE,WA,98270,,3606530871,22.0,Suburb: Midsize,No,,No,,85.0,,,9.0,3.0
530486003317,5213,5304860,31025,09,12,MARYSVILLE PILCHUCK HIGH SCHOOL,MARYSVILLE SCHOOL DISTRICT,SNOHOMISH COUNTY,5611 108TH STREET NE,MARYSVILLE,WA,98271,,3606570932,22.0,Suburb: Midsize,No,,Yes,Yes,1253.0,55.3,22.7,420.0,112.0
530486002900,1910,5304860,31025,-1 PK,13,MARYSVILLE SD SPECIAL,MARYSVILLE SCHOOL DISTRICT,SNOHOMISH COUNTY,4220 80TH ST NE,MARYSVILLE,WA,98270,3498.0,3606530828,22.0,Suburb: Midsize,No,,No,,89.0,,,35.0,3.0
530870001483,2376,5308700,27010,06,08,MASON,TACOMA SCHOOL DISTRICT,PIERCE COUNTY,3901 N 28TH ST,TACOMA,WA,98407,,2535717000,12.0,City: Midsize,No,,No,,827.0,39.67,20.8,250.0,44.0
530790002865,1888,5307900,23309,07,12,MASON COUNTY DETENTION CENTER,SHELTON SCHOOL DISTRICT,MASON COUNTY,411 N. 5TH ST.,SHELTON,WA,98584,3466.0,3604267664,32.0,Town: Distant,No,,No,,10.0,,,7.0,0.0
530936001595,3152,5309360,13073,-1 PK,05,MATTAWA ELEMENTARY,WAHLUKE SCHOOL DISTRICT,GRANT COUNTY,P.O. BOX 907,MATTAWA,WA,99349,952.0,5099324433,32.0,Town: Distant,No,,Yes,Yes,464.0,26.12,17.8,425.0,0.0
530936003227,5120,5309360,13073,-1 PK,-1 PK,MATTAWA ELEMENTARY PRE-SCHOOL,WAHLUKE SCHOOL DISTRICT,GRANT COUNTY,P.O. BOX 907,MATTAWA,WA,99349,907.0,5099324433,32.0,Town: Distant,No,,No,,3.0,,,,
530396001780,4127,5303960,17415,07,08,MATTSON MIDDLE SCHOOL,KENT SCHOOL DISTRICT,KING COUNTY,16400 SE 251ST ST,COVINGTON,WA,98042,5217.0,2533737670,21.0,Suburb: Large,No,,Yes,Yes,605.0,30.6,19.8,210.0,62.0
530657002950,4595,5306570,11001,0 KG,05,MAYA ANGELOU ELEMENTARY,PASCO SCHOOL DISTRICT,FRANKLIN COUNTY,6001 ROAD 84,PASCO,WA,99301,6763.0,5095436748,22.0,Suburb: Midsize,No,,Yes,Yes,856.0,48.2,17.8,327.0,72.0
530591000889,3344,5305910,17417,0 KG,06,MAYWOOD HILLS ELEMENTARY,NORTHSHORE SCHOOL DISTRICT,KING COUNTY,19510 104 AV NE,BOTHELL,WA,98011,2401.0,4254085000,21.0,Suburb: Large,No,,Yes,No,610.0,37.17,16.4,108.0,19.0
530375000579,3636,5303750,17411,06,08,MAYWOOD MIDDLE SCHOOL,ISSAQUAH SCHOOL DISTRICT,KING COUNTY,14490 168TH AVE SE,RENTON,WA,98059,7951.0,4258376900,21.0,Suburb: Large,No,,Yes,No,1018.0,46.2,22.0,111.0,29.0
530423002311,4354,5304230,17414,0 KG,06,MCAULIFFE ELEMENTARY,LAKE WASHINGTON SCHOOL DISTRICT,KING COUNTY,23823 NE 22ND,SAMMAMISH,WA,98074,3517.0,4259362620,21.0,Suburb: Large,No,,No,,494.0,30.47,16.2,15.0,5.0
530870001484,3453,5308700,27010,-1 PK,05,MCCARVER,TACOMA SCHOOL DISTRICT,PIERCE COUNTY,2111 S J ST,TACOMA,WA,98405,,2535714900,12.0,City: Midsize,No,,Yes,Yes,427.0,33.19,12.9,380.0,17.0
530489000742,2835,5304890,14065,-1 PK,08,MCCLEARY ELEM,MCCLEARY SCHOOL DISTRICT,GRAYS HARBOR COUNTY,611 S. MAIN ST.,MCCLEARY,WA,98557,9524.0,3604953204,42.0,Rural: Distant,No,,Yes,Yes,285.0,19.36,14.7,125.0,15.0
530315000501,2345,5303150,39200,-1 PK,05,MCCLURE ELEMENTARY SCHOOL,GRANDVIEW SCHOOL DISTRICT,YAKIMA COUNTY,811 W 2ND ST,GRANDVIEW,WA,98930,1202.0,5098827100,32.0,Town: Distant,No,,Yes,Yes,642.0,35.78,17.9,448.0,33.0
531011001699,2899,5310110,39007,-1 PK,05,MCCLURE ELEMENTARY SCHOOL YAKIMA,YAKIMA SCHOOL DISTRICT,YAKIMA COUNTY,1222 S 22ND AVE,YAKIMA,WA,98902,5117.0,5095731301,13.0,City: Small,No,,Yes,Yes,609.0,37.78,16.1,445.0,42.0
530771001212,3517,5307710,17001,06,08,MCCLURE MIDDLE SCHOOL,SEATTLE PUBLIC SCHOOLS,KING COUNTY,1915 1 AV W,SEATTLE,WA,98119,2601.0,2062521900,11.0,City: Large,No,,No,,540.0,29.0,18.6,68.0,20.0
530003000008,2449,5300030,14005,0 KG,06,MCDERMOTH ELEMENTARY,ABERDEEN SCHOOL DISTRICT,GRAYS HARBOR COUNTY,409 NORTH K ST,ABERDEEN,WA,98520,3928.0,3605382121,33.0,Town: Remote,No,,Yes,Yes,373.0,25.71,14.5,196.0,34.0
530111000197,3127,5301110,32356,-1 PK,05,MCDONALD ELEMENTARY SCHOOL,CENTRAL VALLEY SCHOOL DISTRICT,SPOKANE COUNTY,1512 S. MCDONALD RD.,SPOKANE,WA,99216,530.0,5092284352,13.0,City: Small,No,,Yes,Yes,346.0,25.73,13.4,172.0,42.0
530771003332,5203,5307710,17001,0 KG,05,MCDONALD INTERNATIONAL SCHOOL,SEATTLE PUBLIC SCHOOLS,KING COUNTY,144 NE 54TH ST,SEATTLE,WA,98105,,2062522900,11.0,City: Large,No,,No,,408.0,23.74,17.2,20.0,3.0
530648000956,3471,5306480,1147,06,08,MCFARLAND MIDDLE SCHOOL,OTHELLO SCHOOL DISTRICT,ADAMS COUNTY,790 S 10TH AVE,OTHELLO,WA,99344,1463.0,5094883326,32.0,Town: Distant,No,,Yes,Yes,876.0,43.12,20.3,587.0,120.0
530771001214,2201,5307710,17001,0 KG,05,MCGILVRA ELEMENTARY SCHOOL,SEATTLE PUBLIC SCHOOLS,KING COUNTY,1617 38 AV E,SEATTLE,WA,98112,2845.0,2062523160,11.0,City: Large,No,,No,,286.0,19.71,14.5,26.0,3.0
531014001714,2260,5310140,34002,0 KG,06,MCKENNA ELEMENTARY,YELM SCHOOL DISTRICT,PIERCE COUNTY,PO BOX 476,YELM,WA,98597,476.0,3604582400,31.0,Town: Fringe,No,,Yes,Yes,475.0,28.79,16.5,187.0,35.0
530618001210,4458,5306180,34111,0 KG,05,MCKENNY ELEMENTARY,OLYMPIA SCHOOL DISTRICT,THURSTON COUNTY,3250 MORSE MERRYMAN RD SE,OLYMPIA,WA,98501,5934.0,3605968400,13.0,City: Small,No,,Yes,No,382.0,21.85,17.5,92.0,29.0
